formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag
LiYbO3,3.584536425021515,3.584536425021515,3.584536425021515,0.0,1.084,0.9,1.26,1.1,0.98,3.44,-0.02,0.61804922,1.461112979,0.7674576981507676,0.7142857142857143,46.05735502638522,8.219498661079026,2.46,0.7142857142857143,0.0,0.7279317404203738,-2.0587137367022854,0.030461204558343554,0
Lu3AlC,4.71874906,4.71875517,4.71874906,0.0,0.675,0.3,1.001,1.61,2.55,1.27,0.432835,1.262122611,0.23887,0.9110606899055996,0.2997002997002997,105.07059938012432,8.911786528401807,1.2799999999999998,0.2997002997002997,7.475728369792521e-07,0.1332956525759736,-1.0383943468304297,-0.22338753962687355,1
Lu3AlN,4.60314447,4.60314447,4.60314447,0.0,0.675,0.63,1.001,1.61,3.04,1.27,0.432835,-0.07,0.23887,0.7267259089927564,0.6293706293706295,97.53574743683536,9.634223479677244,1.77,0.6293706293706295,0.0,0.1531720583717719,-1.1423923829026983,-0.19751373871988442,0
Lu3GaC,4.68574539,4.68574539,4.68574539,0.0,0.76,0.3,1.001,1.81,2.55,1.27,0.30116615,1.262122611,0.23887,0.9572660351573754,0.2997002997002997,102.88120913292828,9.791298401281722,1.2799999999999998,0.2997002997002997,0.0,0.14148339881521863,-1.0680860908872156,-0.21600067306579088,1
Lu3InC,4.75349159,4.75349159,4.75349159,0.0,0.94,0.3,1.001,1.78,2.55,1.27,0.299,1.262122611,0.23887,1.0551126486317235,0.2997002997002997,107.40838576530209,10.07577406552093,1.2799999999999998,0.2997002997002997,0.0,0.15079220101354662,-1.0071428360162127,-0.23116296849282308,1
Lu3InN,4.64826427,4.64826427,4.64826427,0.0,0.94,0.63,1.001,1.78,3.04,1.27,0.299,-0.07,0.23887,0.8416318552237112,0.6293706293706295,100.43207455697862,10.808669127655714,1.77,0.6293706293706295,0.0,0.1705694526498123,-1.1018034277859734,-0.20761201341586152,1
Lu3PbC,4.75169539,4.75169539,4.75169539,0.0,1.1225,0.3,1.001,2.33,2.55,1.27,0.3567212,1.262122611,0.23887,1.1543182428487715,0.2997002997002997,107.28667267494647,11.51705535232506,1.2799999999999998,0.2997002997002997,0.0,0.17375550123555833,-1.0087586650132534,-0.2307609604828382,0
Lu3SnC,4.72821961,4.72821961,4.72821961,0.0,0.83,0.3,1.001,1.96,2.55,1.27,1.1120702,1.262122611,0.23887,0.9953174959529554,0.2997002997002997,105.7043645113631,10.29934242349731,1.2799999999999998,0.2997002997002997,0.0,0.14296761186818668,-1.0298770516362017,-0.22550683978322672,1
LuAlO3,3.3895930561487764,3.3895930561487764,11.469327,3.6479,1.001,0.675,1.26,1.27,1.61,3.44,0.23887,0.432835,1.461112979,0.8263617059380357,0.5357142857142857,114.12048248056117,7.273827011470189,1.8299999999999998,0.5357142857142857,0.7668849300910098,0.2683750015932421,-0.9510674881128903,1.981774006163261,1
LuAlO3,3.677248,3.677248,3.677248,3.1252,1.001,0.675,1.26,1.27,1.61,3.44,0.23887,0.432835,1.461112979,0.8263617059380357,0.5357142857142857,49.72430953624188,8.346949970457588,1.8299999999999998,0.5357142857142857,0.0,0.6159378572209114,-1.9753120825370938,0.009711401774877672,1
LuAlO3,5.1823714154866405,5.1823714154866405,5.182370942523123,0.0002,1.001,0.675,1.26,1.27,1.61,3.44,0.23887,0.432835,1.461112979,0.8263617059380357,0.5357142857142857,100.49658482659083,8.259909025380914,1.8299999999999998,0.5357142857142857,5.2691248930199133e-08,0.3047574673347348,-0.6213303856401542,-0.32715079042148193,1
LuAlO3,6.480351303439112,6.480351303439112,10.246096,3.711999999999999,1.001,0.675,1.26,1.27,1.61,3.44,0.23887,0.432835,1.461112979,0.8263617059380357,0.5357142857142857,371.8080788698567,6.697751032351873,1.8299999999999998,0.5357142857142857,0.28105820424723815,0.08237337058580296,1.1442867918733914,0.27146711365421256,1
LuBO3,3.87326197953211,3.87326197953211,8.442054,4.5157,1.001,0.41,1.26,1.27,2.04,3.44,0.23887,0.27972325,1.461112979,0.9574909586767062,0.3253968253968253,113.66817285947047,6.830311479031603,1.4,0.32539682539682535,0.4888248942356816,0.2606493110112934,-1.0734844119506004,1.0445656506795993,1
LuBO3,4.600405273365598,4.600405273365598,7.966248,4.2791,1.001,0.41,1.26,1.27,2.04,3.44,0.23887,0.27972325,1.461112979,0.9574909586767062,0.3253968253968253,117.68929086573688,6.5969386013916544,1.4,0.32539682539682535,0.33959286600831273,0.25174364397805293,-0.6103806757094355,0.5977986547889709,1
LuBO3,6.0324518333353385,6.032452339425446,6.032452289287878,5.3023,1.001,0.41,1.26,1.27,2.04,3.44,0.23887,0.27972325,1.461112979,0.9574909586767062,0.3253968253968253,109.98367787860556,7.059129507739583,1.4,0.32539682539682535,4.6224475808762186e-08,0.26938116192509,0.14338689929896722,-0.5174073257266603,1
LuBPd3,4.286119,4.286119,4.286119,0.0,1.001,0.41,0.84625,1.27,2.04,2.2,0.23887,0.27972325,0.5621412,1.0399206231923832,0.4844903988183161,78.73950385525583,10.650757092134665,0.16000000000000014,0.4844903988183161,0.0,0.15374361590882973,-1.4275827554816682,-0.12656018215089995,1
LuBRh3,4.13754512,4.13753698,4.13750443,0.0,1.001,0.41,0.745,1.27,2.04,2.28,0.23887,0.27972325,1.142892,1.069086500486783,0.5503355704697986,70.83095591674123,11.59277641874598,0.23999999999999977,0.5503355704697986,5.203769459528169e-06,0.1367506448095205,-1.5612465734668015,-0.09331702095297009,1
LuBiO3,6.045355795709381,6.045355795709381,6.045355523439295,3.1586,1.035,1.001,1.26,2.02,1.27,3.44,0.94236213,0.23887,1.461112979,0.7178483691548532,0.7944444444444444,151.4912945230261,9.46935658189858,2.17,0.7944444444444444,2.6002639857561347e-08,0.22432326564834912,0.15499476901955092,-0.5202955116263338,0
LuBiO3,6.108581631238629,6.108581631238629,6.108581437144388,2.3018,1.035,1.001,1.26,2.02,1.27,3.44,0.94236213,0.23887,1.461112979,0.7178483691548532,0.7944444444444444,152.59323552308717,9.400974309080118,2.17,0.7944444444444444,1.834474356122202e-08,0.22270333143017662,0.21187159827466676,-0.5344460845952204,0
LuBiTe3,10.902662283536072,10.902662283536072,10.902662380043372,1.104299999999999,1.035,1.001,1.2933333333333332,2.02,1.27,2.1,0.94236213,0.23887,1.9708757,0.717693861082005,0.7739690721649485,175.35161681870088,7.260919716699134,0.8300000000000001,0.7739690721649485,5.110542175801129e-09,0.2054803014357393,4.524539795034165,-1.6074105092105826,0
LuCoO3,5.067229,5.450336,7.305639,0.0,1.001,0.7683333333333334,1.26,1.27,1.88,3.44,0.23887,0.66225547,1.461112979,0.7883368451882166,0.6097883597883599,201.7678731337942,9.280036319735288,1.56,0.6097883597883599,0.20150875269862978,0.1548252702153051,-0.22900575604896034,0.20792385096522803,0
LuCrO3,5.13477912,5.48498586,7.45708665,2.5313,1.001,0.94,1.26,1.27,1.66,3.44,0.23887,0.67592827,1.461112979,0.7268226822682268,0.7460317460317459,210.0228117255138,8.695893111836789,1.78,0.7460317460317459,0.20777860073481924,0.1562591091122652,-0.16697867111203668,0.21426308921556614,0
LuFeO3,5.240991,5.581437,7.665847,1.6083,1.001,0.8525,1.26,1.27,1.83,3.44,0.23887,0.15323635,1.461112979,0.7569277637822955,0.6765873015873016,224.2433578745118,8.258442678612468,1.6099999999999999,0.6765873015873016,0.21302079675238467,0.14240796805955067,-0.05872687518451865,0.2151933749149627,0
LuFeO3,5.962016454202408,5.962019855689388,11.581593891907897,0.0,1.001,0.8525,1.26,1.27,1.83,3.44,0.23887,0.15323635,1.461112979,0.7569277637822955,0.6765873015873016,356.53614196145696,7.791219595066053,1.6099999999999999,0.6765873015873016,0.4140876296375837,0.08956747209434959,0.9723810252196015,0.8251786613404204,0
LuGaO3,3.457911449163642,3.457911449163642,11.705323,2.5134,1.001,0.76,1.26,1.27,1.81,3.44,0.23887,0.30116615,1.461112979,0.7915890598960886,0.6031746031746031,121.21093888475164,8.019411365090507,1.63,0.6031746031746031,0.7671351653102185,0.2572178219707525,-0.86298329043295,2.0060735199843864,0
LuGaO3,3.766607409999999,3.766607409999999,3.766607409999999,3.027399999999999,1.001,0.76,1.26,1.27,1.81,3.44,0.23887,0.30116615,1.461112979,0.7915890598960886,0.6031746031746031,53.43810750805216,9.095011277478337,1.63,0.6031746031746031,0.0,0.5834340913788518,-1.8949259752904535,-0.010288152054049616,0
LuGaO3,5.208062,5.538213,7.584194,3.9739999999999993,1.001,0.76,1.26,1.27,1.81,3.44,0.23887,0.30116615,1.461112979,0.7915890598960886,0.6031746031746031,218.7536126207889,8.887079570664806,1.63,0.6031746031746031,0.21066286674489657,0.14252388029363633,-0.09986074107362197,0.21157509127207527,0
LuGaO3,5.902617442166949,5.902615851562425,11.574137250001703,2.8917,1.001,0.76,1.26,1.27,1.81,3.44,0.23887,0.30116615,1.461112979,0.7915890598960886,0.6031746031746031,349.22964111405213,8.350153593190138,1.63,0.6031746031746031,0.420172212183074,0.0892753936908344,0.9271930592012217,0.8507369824310858,0
LuGeO3,3.876011,3.876011,3.876011,0.0,1.001,0.77,1.26,1.27,2.01,3.44,0.23887,1.232676413,1.461112979,0.7876896063990635,0.6111111111111112,58.23110114881499,8.429584418052782,1.4300000000000002,0.6111111111111112,0.0,0.5366746579070523,-1.796508486646474,-0.034773799254304794,0
LuMgSe3,7.310461666897105,7.310461666897105,6.857014549522408,0.0,1.001,0.86,1.0133333333333334,1.27,1.31,2.55,0.23887,-0.42,2.020604712,0.7604433549608137,0.8486842105263157,282.05813354481273,5.135447972186602,1.2399999999999998,0.8486842105263157,0.03656745121926678,0.07069972181993923,1.2210564375832533,-0.9105012156365927,0
LuMgSe3,8.15340639707491,11.84292776,7.273740432112786,0.0,1.001,0.86,1.0133333333333334,1.27,1.31,2.55,0.23887,-0.42,2.020604712,0.7604433549608137,0.8486842105263157,534.2821821273964,5.422209156157342,1.2399999999999998,0.8486842105263157,0.2667007177815497,0.03732378178749487,3.2643610115051143,-1.3847002480782833,0
LuMnO3,5.241762,5.774885,7.443986,0.448199999999999,1.001,0.8775,1.26,1.27,1.55,3.44,0.23887,-0.52,1.461112979,0.7480748074807481,0.6964285714285714,225.3337197434038,8.19174681149193,1.89,0.6964285714285714,0.18670636857350278,0.14276211816490242,-0.022744843743634932,0.15279951851817328,0
LuMnO3,6.0056756965349285,6.005585934006154,11.312372590212648,0.0,1.001,0.8775,1.26,1.27,1.55,3.44,0.23887,-0.52,1.461112979,0.7480748074807481,0.6964285714285714,353.34289219579927,7.836057358160109,1.89,0.6964285714285714,0.3940872288957168,0.09104221376757969,0.9619383598852121,0.7415386285959545,0
LuNiGe3,10.958205597650602,10.958205597650602,4.046065,0.0,1.001,0.74,0.77,1.27,1.91,2.01,0.23887,1.1571612,1.232676413,0.8294538063077831,0.961038961038961,177.8704346684173,8.431608066947634,0.09999999999999987,0.961038961038961,0.4611339309136131,0.0654168882269887,3.476898656213579,-3.2518471016506476,1
LuNiO3,5.05126451004446,5.467334950359395,7.271698800522524,0.0,1.001,0.74,1.26,1.27,1.91,3.44,0.23887,1.1571612,1.461112979,0.7995049504950495,0.5873015873015873,200.82217848352903,9.315805899042624,1.53,0.5873015873015873,0.19904168051682042,0.15454584690962994,-0.23413618480721227,0.20560066169273417,0
LuNiO3,5.524087,5.135201,8.978869308187528,0.099499999999999,1.001,0.74,1.26,1.27,1.91,3.44,0.23887,1.1571612,1.461112979,0.7995049504950495,0.5873015873015873,209.4798371692059,8.93078999991922,1.53,0.5873015873015873,0.3232230008958555,0.14815857254512066,0.09209263568500894,0.4315580838856393,0
LuNpO3,4.198436,4.198436,4.198436,0.049299999999999,1.001,1.0,1.26,1.27,1.36,3.44,0.23887,0.48,1.461112979,0.7075265048628758,0.7936507936507936,74.00526393698391,10.320754811804411,2.08,0.7936507936507936,0.0,0.4530437937950595,-1.5064607946462876,-0.106935826099513,0
LuPdO3,3.963751,3.963751,3.963751,0.0,1.001,0.84625,1.26,1.27,2.2,3.44,0.23887,0.5621412,1.461112979,0.759173840232688,0.6716269841269841,62.275768249188445,8.782822082118303,1.2399999999999998,0.6716269841269841,0.0,0.5118745217740704,-1.7175791713139275,-0.05441091249117718,0
LuReO3,3.956277,3.956277,3.956277,0.0,1.001,0.7125,1.26,1.27,1.9,3.44,0.23887,0.06039664,1.461112979,0.8106514073460578,0.5654761904761905,61.92415282345703,10.972236067625172,1.54,0.5654761904761905,0.0,0.4982537606330149,-1.7243026463856785,-0.052738154520669066,1
LuRh3C,4.11552588,4.11552588,4.11552588,0.0,1.001,0.3,0.745,1.27,2.55,2.28,0.23887,1.262122611,1.142892,1.1816219215906554,0.4026845637583892,69.7069388222414,11.808287641005988,0.27,0.40268456375838924,0.0,0.13643664146788917,-1.5810452373832296,-0.08837968961760426,0
LuRhO3,3.924034,3.924034,3.924034,0.0,1.001,0.745,1.26,1.27,2.28,3.44,0.23887,1.142892,1.461112979,0.7975111725636406,0.5912698412698413,60.42244361076046,8.955629658015384,1.1600000000000001,0.5912698412698413,1.3860633781567826e-16,0.5142273552577372,-1.7533078653766443,-0.0455218399310123,0
LuRhO3,5.15042715,5.66071551,7.48237152,1.0887,1.001,0.745,1.26,1.27,2.28,3.44,0.23887,1.142892,1.461112979,0.7975111725636406,0.5912698412698413,218.14931123596665,9.922030465179358,1.1600000000000001,0.5912698412698413,0.2010362851972111,0.14242939021963047,-0.09268105172425382,0.20501348843414965,0
LuRu3C,4.1024656,4.10244827,4.10244827,0.0,1.001,0.3,0.6609999999999999,1.27,2.55,2.2,0.23887,1.262122611,1.046272,1.2230894562624095,0.4538577912254161,69.04483166261245,11.78909132249454,0.34999999999999964,0.4538577912254161,2.438901216553513e-06,0.11505125298228085,-1.5928031343870446,-0.08545988801884642,0
LuScO3,5.379162,5.689607,7.942178,4.606299999999999,1.001,0.885,1.26,1.27,1.36,3.44,0.23887,0.17938023,1.461112979,0.7454591613007456,0.7023809523809523,243.0728814706136,7.321153565980165,2.08,0.7023809523809523,0.2207327317918316,0.13264463046707547,0.0765089872948176,0.2183933878551241,0
LuScO3,6.109015092296628,6.109015092296628,12.114255,3.0848,1.001,0.885,1.26,1.27,1.36,3.44,0.23887,0.17938023,1.461112979,0.7454591613007456,0.7023809523809523,391.5342710979174,6.817693970880811,2.08,0.7023809523809523,0.42747241177201195,0.08234863438345967,1.1658580015303808,0.8833366703780325,0
LuSiO3,3.680431999999999,3.680431999999999,3.680431999999999,0.0,1.001,0.54,1.26,1.27,1.9,3.44,0.23887,1.38952128,1.461112979,0.8883388338833884,0.4285714285714286,49.85358501080958,8.362076567951654,1.54,0.4285714285714286,1.47780473108648e-16,0.6017304268957093,-1.972447813788305,0.008998789869860739,1
LuTiO3,5.264573,5.647997,7.620271,0.0,1.001,0.8516666666666667,1.26,1.27,1.54,3.44,0.23887,0.075545,1.461112979,0.7572264724499286,0.6759259259259259,226.5833669216115,7.939284417974274,1.9,0.6759259259259259,0.2046099201678777,0.14090371346716632,-0.03273780732532916,0.19143287819489302,0
LuTlO3,5.6952,5.8075600000000005,8.425783,1.0776,1.3325,1.001,1.26,1.62,1.27,3.44,0.32005319,0.23887,1.461112979,0.8109027873786305,0.7944444444444444,278.6845902675024,10.18540535193216,2.17,0.7944444444444444,0.23259437367286445,0.14083740428284222,0.3147958679792486,0.19715192921339703,1
LuUO3,4.192118,4.192118,4.192118,0.0,1.001,0.99125,1.26,1.27,1.38,3.44,0.23887,0.314979,1.461112979,0.7102764690683395,0.7867063492063492,73.67166685696586,10.390680186641085,2.06,0.7867063492063492,0.0,0.45361575927704684,-1.5121443530491943,-0.10552179280306265,0
LuVO3,3.853611,3.853611,3.853611,0.0,1.001,0.7775000000000001,1.26,1.27,1.63,3.44,0.23887,0.527662,1.461112979,0.7847901354552633,0.6170634920634921,57.22734779374253,7.947822037687013,1.81,0.6170634920634921,1.411393060182274e-16,0.5470737864356706,-1.8166591210600718,-0.029760449168757207,0
LuVO3,5.159872116222104,5.550832089786813,7.51450894403818,0.261099999999999,1.001,0.7775000000000001,1.26,1.27,1.63,3.44,0.23887,0.527662,1.461112979,0.7847901354552633,0.6170634920634921,215.19981862324127,8.4541479423787,1.81,0.6170634920634921,0.2077051407279563,0.14548145089287995,-0.1243304233917604,0.214237784227466,0
LuVO3,5.241979,5.658672,7.593422,1.572499999999999,1.001,0.7775000000000001,1.26,1.27,1.63,3.44,0.23887,0.527662,1.461112979,0.7847901354552633,0.6170634920634921,225.24094157379776,8.077266464533315,1.81,0.6170634920634921,0.2035359136084405,0.13899596417259763,-0.041541228854224725,0.19381768457623258,0
MAPbBr,6.3,6.3,6.3,2.2430555555555554,2.17,1.19,1.96,2.55,2.33,2.96,0.6,0.36,3.36,0.9272355807009272,0.6071428571428571,250.04699999999997,3.1808035366667577,0.6299999999999999,0.6071428571428571,0.0,0.5778117187837027,0.3840681277098569,-0.5772874358844968,1
MAPbCl,6.0,6.0,6.0,2.92,2.17,1.19,1.81,2.55,2.33,3.16,0.6,0.36,3.61,0.9382366808109384,0.6574585635359116,216.0,2.6570014883698048,0.8300000000000001,0.6574585635359116,0.0,0.5758169906005085,0.11419355967060475,-0.510144354381628,1
MASnBr,6.12,6.12,6.12,2.1366666666666667,2.17,1.1,1.96,2.55,1.96,2.9599999999999995,0.6,1.11,3.36,0.9545072154274252,0.5612244897959184,229.220928,2.828665101012638,1.0,0.5612244897959184,0.0,0.6238374058784528,0.2221433868863058,-0.5370015869827756,1
MASnCl,5.82,5.82,5.82,2.3042857142857143,2.17,1.1,1.81,2.55,1.9599999999999997,3.16,0.6,1.11,3.61,0.9672543101143692,0.6077348066298344,197.137368,2.1657546884276937,1.2000000000000004,0.6077348066298344,0.0,0.6233875062163399,-0.047731181152946445,-0.4698585054799067,1
Mg3AsN,4.20628578,4.20628578,4.20628578,2.281799999999999,0.6599999999999999,0.63,0.86,2.18,3.04,1.31,0.8044863,-0.07,-0.42,0.7214527780678357,0.7325581395348837,74.42114156493827,3.611166352278549,1.73,0.7325581395348837,0.0,0.13765672045757504,-1.4993992746906104,-0.10869268749391177,0
Mg3BiSb,4.66434,4.664340925012236,7.360345,0.1607,1.035,0.8300000000000001,0.86,2.02,2.05,1.31,0.94236213,1.04740119,-0.42,0.7929998409815624,0.9651162790697676,138.67855834589432,4.83337560715199,0.7399999999999998,0.9651162790697675,0.27980164075228486,0.10839597675575097,-0.659232067676078,0.42533592317014307,0
Mg3SbN,4.34531858,4.34531858,4.34531858,1.623399999999999,0.8300000000000001,0.63,0.86,2.05,3.04,1.31,1.04740119,-0.07,-0.42,0.8021415756148962,0.7325581395348837,82.0474083873499,4.223462046461523,1.73,0.7325581395348837,0.0,0.1393755861569708,-1.3743278852129848,-0.13980965623381852,1
Mg3ZnC,4.406931,4.406931,4.406931,0.0,0.88,0.3,0.86,1.65,2.55,1.31,-0.62,1.262122611,-0.42,1.060820367751061,0.3488372093023256,85.58718692460187,2.916752511512133,1.2399999999999998,0.3488372093023256,0.0,0.12806304769787533,-1.3189024677684744,-0.15359914869264862,1
MgAgF3,3.9882169999999992,3.9882169999999992,3.9882169999999992,2.375099999999999,1.086666666666667,0.86,0.705,1.93,1.31,3.98,1.304473,-0.42,3.401189824,0.8096428081877105,1.2198581560283688,63.436080433127024,4.951780314335952,2.67,1.2198581560283688,0.0,0.19614364757085337,-1.6955700007084336,-0.0598866545980077,1
MgAgF3,4.399469,4.399469,4.399469,0.0,1.086666666666667,0.86,0.705,1.93,1.31,3.98,1.304473,-0.42,3.401189824,0.8096428081877105,1.2198581560283688,85.15316324173547,3.688900357296797,2.67,1.2198581560283688,0.0,0.14612004686695168,-1.3256151478575045,-0.15192907644540046,1
MgAgF3,5.526014784944826,5.526014784944826,5.526013837286113,2.1901,1.086666666666667,0.86,0.705,1.93,1.31,3.98,1.304473,-0.42,3.401189824,0.8096428081877105,1.2198581560283688,118.96793829688532,5.280776296610234,2.67,1.2198581560283688,9.901005792918925e-08,0.10458770978026885,-0.3121951080453295,-0.40406181837855465,1
MgAlO3,3.674304,3.674304,3.674304,0.0,0.86,0.675,1.26,1.31,1.61,3.44,-0.42,0.432835,1.461112979,0.7748283133961237,0.5357142857142857,49.60497747034924,3.323581534958173,1.8299999999999998,0.5357142857142857,0.0,0.5864335021917069,-1.9779604516314526,0.010370299214692581,0
